콘텐츠아이디,제목_x,지번주소_x,위도,경도,조회수,좋아요수,리뷰수,북마크수,소셜네트워크공유수,인기점수,읍면,시,관광객수,카드사용금액,관광지개수,콘텐츠분류.1,콘텐츠분류.2,관광지면적,ratio,rank_,읍면동별_관광지면적,오버투어리즘,인구혼잡도,연락처,imgpath,소개
CONT_000000000500750,제주칠성로상가,제주특별자치도 제주시 일도1동 1476-20,33.514088,126.526215,20828,1,1,55,10,41664,일도1동,제주시,907667,48.7,24,쇼핑,5,660,66.92,0,25857.9,35.10211579439939,0,,,
CNTS_000000000022563,영해식당 (제주점),제주특별자치도 제주시 이도이동 398-11,33.4966963,126.5393772,1941,0,0,5,1,3882,이도2동,제주시,2396297,59.7,92,음식점,1,119668,78.99,0,1122941,2.133947375685811,0,,,
CNTS_000000000018476,성산·오조 지질트레일,제주특별자치도 서귀포시 성산읍 오조리 68-1,33.456703,126.914986,20849,3,9,116,14,41752,성산읍,서귀포시,9044676,123,288,관광지,2,1119,5.8,0,23366366.2,0.3870809830926984,0,,,
CNTS_000000000022836,포도갤러리 in 포도호텔,제주특별자치도 서귀포시 안덕면 상천리 산 62-3 포도호텔 지하1층,33.315998,126.38764,4929,1,1,15,3,9866,안덕면,서귀포시,11308881,142.5,335,관광지,2,101796.1,6.31,0,13056845.1,0.8661266112439368,0,,,
CNTS_000000000020142,김희선몸국,제주특별자치도 제주시 용담삼동 1129-2,33.5185392,126.4981208,20583,8,6,186,16,41220,용담2동,제주시,12013080,177.1,77,음식점,1,3257,41.08,0,10212835.2,1.1762727748705866,0,,,
CNTS_000000000022116,파리바게뜨 성산일출봉점,제주특별자치도 서귀포시 성산읍 고성리 1106-3,33.4462219,126.9112596,4820,0,0,0,1,9640,성산읍,서귀포시,9044676,123,288,음식점,1,104841,5.8,0,23366366.2,0.3870809830926984,0,,,
CNTS_000000000019309,성읍랜드,제주특별자치도 서귀포시 표선면 성읍리 2045-1,33.3986187,126.7873531,21357,2,3,138,8,42735,표선면,서귀포시,5707617,99.4,183,관광지,2,618,8,0,30090733.4,0.1896802222839806,0,,,
CONT_000000000500610,지미봉,제주특별자치도 제주시 구좌읍 종달리 513,33.48953474,126.8779419,21076,4,24,65,4,42284,구좌읍,제주시,8197921,87.7,439,관광지,2,1924,7.16,0,11479537.6,0.7141333811215532,0,,,
CONT_000000000501056,제주야자원,제주특별자치도 서귀포시 표선면 하천리 1385-4,33.3608877,126.8245549,1079,0,0,0,1,2158,표선면,서귀포시,5707617,99.4,183,숙박,0,129918,8,0,30090733.4,0.1896802222839806,0,,,
CNTS_000000000020094,더꽃돈,제주특별자치도 제주시 한림읍 협재리 1781-1,33.39537,126.2426047,2208,0,1,7,0,4421,한림읍,제주시,7826109,109.7,270,음식점,1,122697,10.03,0,38482491.7,0.2033680423037679,0,,,
CONT_000000000500276,사라봉,제주특별자치도 제주시 건입동 388,33.51839778,126.5439168,21596,0,7,31,12,43227,건입동,제주시,2821681,26.4,57,관광지,2,1818,29.22,0,118303.2,23.851265223594968,0,,,
CONT_000000000501074,제주휴리조트,제주특별자치도 서귀포시 성산읍 온평리 1832-5,33.4097585,126.8901093,3194,0,0,1,0,6388,성산읍,서귀포시,9044676,123,288,숙박,0,117226,5.8,0,23366366.2,0.3870809830926984,0,,,
CNTS_000000000018379,미친부엌,제주특별자치도 제주시 삼도2동 1192-28,33.517007,126.5231956,21844,8,10,106,7,43762,삼도2동,제주시,2440882,52.1,63,음식점,1,185,68.06,0,660433.3,3.695879659611349,0,,,
CNTS_200000000007373,제주가좋아서 펜션,제주특별자치도 제주시 구좌읍 송당리 2250-1,33.4509119,126.7677935,21630,18,7,36,48,43349,구좌읍,제주시,8197921,87.7,439,숙박,0,995,7.16,0,11479537.6,0.7141333811215532,0,,,
CNTS_000000000020143,고집돌우럭(제주공항점),제주특별자치도 제주시 건입동 1319-124,33.5163432,126.5281752,21762,13,15,177,16,43638,건입동,제주시,2821681,26.4,57,음식점,1,1695,29.22,0,118303.2,23.851265223594968,0,,,
CNTS_000000000022743,바이나흐튼 크리스마스 박물관,제주특별자치도 서귀포시 안덕면 안덕면 서광리 456,33.308956,126.3279,22025,8,1,96,47,44079,안덕면,서귀포시,11308881,142.5,335,관광지,2,166.2,6.31,0,13056845.1,0.8661266112439368,0,,,
CNTS_000000000018521,신대산전망대,제주특별자치도 제주시 추자면 예초리,33.954597,126.34063,3211,1,0,1,0,6425,추자면,제주시,823407,19,101,관광지,2,119668,2.18,0,1097795.8,0.7500547916106073,0,,,
CNTS_000000000018180,갤럭시호텔 제주,제주특별자치도 제주시 용담일동 183-2,33.5031446,126.512649,4522,1,1,0,0,9052,용담1동,제주시,476474,19,23,숙박,0,111795,80.52,0,153071,3.1127646647634104,0,,,
CNTS_000000000018301,우유부단,제주특별자치도 제주시 한림읍 금악리 142-2,33.34764,126.32826,21460,14,38,253,5,43152,한림읍,제주시,7826109,109.7,270,음식점,1,3708,10.03,0,38482491.7,0.2033680423037679,0,,,
CNTS_000000000020923,무릉도원마을,제주특별자치도 서귀포시 대정읍 무릉리 630-4,33.2748,126.23539,2671,0,0,3,0,5342,대정읍,서귀포시,4956729,65.2,171,관광지,2,123440,9.65,0,1397166.1,3.547702023402944,0,,,
CONT_000000000500649,탑동,제주특별자치도 제주시 삼도이동 1262,33.518116,126.5241853,22231,7,20,80,4,44583,삼도2동,제주시,2440882,52.1,63,관광지,2,876,68.06,0,660433.3,3.695879659611349,0,,,
CNTS_000000000000976,신흥2리 동백마을,제주특별자치도 서귀포시 남원읍 신흥리 1759-2,33.3201238,126.7451631,22437,4,0,57,7,44886,남원읍,서귀포시,4769707,45.4,171,관광지,2,366,10.06,0,4403900.6,1.0830641817846662,0,,,
CNTS_000000000022735,노닐다 게스트하우스,제주특별자치도 제주시 우도면 연평리 1785,33.4943,126.95095,1400,0,0,1,0,2800,우도면,제주시,1710982,31.7,134,숙박,0,133657.4,2.26,0,4055278.5,0.421914796,0,,,
CNTS_000000000021185,준클라시코,제주특별자치도 제주시 노형동 1274-1,33.4896804,126.4808299,1376,1,0,3,0,2755,노형동,제주시,7543251,657.8,135,음식점,1,133657.4,16.24,0,8329103.7,0.905649788,0,,,
CNTS_000000000018474,제주올레 1코스,제주특별자치도 서귀포시 성산읍 오조리 396-1,33.47192,126.91505,22543,7,8,57,18,45147,성산읍,서귀포시,9044676,123,288,관광지,2,876,5.8,0,23366366.2,0.3870809830926984,0,,,
CNTS_000000000018441,추자도,제주특별자치도 제주시 추자면 추자도,33.947014,126.3201,22894,2,12,33,2,45854,추자면,제주시,823407,19,101,관광지,2,340,2.18,0,1097795.8,0.7500547916106073,0,,,
CNTS_000000000018346,코코몽 에코파크,제주특별자치도 서귀포시 남원읍 남원리 2380,33.27463,126.70585,22885,5,24,214,5,45905,남원읍,서귀포시,4769707,45.4,171,관광지,2,876,10.06,0,4403900.6,1.0830641817846662,0,,,
CONT_000000000500752,중문향토오일시장,제주특별자치도 서귀포시 중문동 2123-1,33.2508555,126.4242065,23159,4,1,42,8,46335,중문동,서귀포시,4572786,114.5,57,쇼핑,5,430,11.68,0,234248.6,19.521081449366186,0,,,
CNTS_000000000018362,선운정사,제주특별자치도 제주시 애월읍 봉성리 3608,33.429344,126.307205,23006,3,29,264,19,46166,애월읍,제주시,13178838,173.6,403,관광지,2,876,8.59,0,60903578.3,0.2163885664497976,0,,,
CNTS_000000000018236,캠핑트리펜션,제주특별자치도 제주시 애월읍 고성리 697,33.4108019,126.433164,23330,13,13,15,27,46764,애월읍,제주시,13178838,173.6,403,숙박,0,876,8.59,0,60903578.3,0.2163885664497976,0,,,
CNTS_200000000007851,이안재 ,제주특별자치도 제주시 구좌읍 종달리 909 ,33.4880673,126.8804954,4694,1,0,2,6,9391,구좌읍,제주시,8197921,87.7,439,숙박,0,118432,7.16,0,11479537.6,0.7141333811215532,0,,,
CNTS_000000000019333,해일월,제주특별자치도 제주시 구좌읍 김녕리 4054,33.5398407,126.746583,3930,0,0,5,2,7860,구좌읍,제주시,8197921,87.7,439,숙박,0,123440,7.16,0,11479537.6,0.7141333811215532,0,,,
CNTS_000000000020780,구엄리돌염전,제주특별자치도 제주시 애월읍 구엄리 609-1,33.482887,126.37733,23204,4,10,211,18,46470,애월읍,제주시,13178838,173.6,403,관광지,2,1628,8.59,0,60903578.3,0.2163885664497976,0,,,
CONT_000000000500173,마라도잠수함,제주특별자치도 서귀포시 안덕면 형제해안로 13,33.22783,126.305435,23651,6,5,136,22,47345,안덕면,서귀포시,11308881,142.5,335,관광지,2,426,6.31,0,13056845.1,0.8661266112439368,0,,,
CNTS_000000000001501,델문도,제주특별자치도 제주시 조천읍 함덕리 1008-1,33.54379,126.668846,24550,19,37,314,15,49342,조천읍,제주시,9102603,134.3,300,음식점,1,1792,9.52,0,16587189.8,0.5487730658269793,0,,,
CNTS_000000000000971,하멜상선전시관,제주특별자치도 서귀포시 안덕면 사계리 116-7,33.23343,126.31374,15266,1,0,59,5,30535,안덕면,서귀포시,11308881,142.5,335,관광지,2,63715,6.31,0,13056845.1,0.8661266112439368,0,,,
CNTS_000000000021059,어머니빵집,제주특별자치도 제주시 연동 2325-7,33.491585,126.488625,1108,0,0,2,0,2216,연동,제주시,12933413,347.2,187,음식점,1,154061,27.7,0,15770385,0.8201076257808544,0,,,
CONT_000000000500335,서우봉,제주특별자치도 제주시 조천읍 함덕리 169-1,33.5344076,126.6342455,25294,9,27,240,8,50750,조천읍,제주시,9102603,134.3,300,관광지,2,1918,9.52,0,16587189.8,0.5487730658269793,0,,,
CNTS_000000000018375,우진해장국,제주특별자치도 제주시 삼도이동 831,33.5114884,126.5200864,25638,21,33,351,31,51504,삼도2동,제주시,2440882,52.1,63,음식점,1,876,68.06,0,660433.3,3.695879659611349,0,,,
CONT_000000000500301,삼양해수욕장,제주특별자치도 제주시 삼양동,33.525845,126.5863,25905,3,48,101,10,52059,삼양동,제주시,884070,19,33,관광지,2,380,39.85,0,253867.4,3.482408532958545,0,,,
CNTS_000000000018442,누웨마루거리(구 바오젠),제주특별자치도 제주시 연동 273-1,33.48774,126.49034,25698,5,7,94,7,51446,연동,제주시,12933413,347.2,187,관광지,2,1963,27.7,0,15770385,0.8201076257808544,0,,,
CNTS_000000000022805,제주해양동물박물관,제주특별자치도 서귀포시 성산읍 수산리 3233,33.42965,126.855606,25906,15,15,175,15,51932,성산읍,서귀포시,9044676,123,288,관광지,2,989,5.8,0,23366366.2,0.3870809830926984,0,,,
CONT_000000000500417,알뜨르비행장,제주특별자치도 서귀포시 대정읍 상모리 1670,33.20444355,126.2728315,26050,14,22,58,9,52252,대정읍,서귀포시,4956729,65.2,171,관광지,2,876,9.65,0,1397166.1,3.547702023402944,0,,,
CONT_000000000500504,이상한 나라의 앨리스,제주특별자치도 서귀포시 안덕면 서광리 717-3,33.2889437,126.3218702,25628,4,0,100,10,51268,안덕면,서귀포시,11308881,142.5,335,관광지,2,3104,6.31,0,13056845.1,0.8661266112439368,0,,,
CNTS_000000000020343,모슬포항,제주특별자치도 서귀포시 대정읍 하모리 1089-35,33.218925,126.24864,25962,3,22,167,4,52043,대정읍,서귀포시,4956729,65.2,171,관광지,2,2090.7,9.65,0,1397166.1,3.547702023402944,0,,,
CNTS_000000000018299,애월더선셋,제주특별자치도 제주시 애월읍 곽지리 1381,33.4560041,126.3089078,26310,10,24,174,8,52770,애월읍,제주시,13178838,173.6,403,음식점,1,876,8.59,0,60903578.3,0.2163885664497976,0,,,
CNTS_000000000020003,제주커피박물관 바움 Baum,제주특별자치도 서귀포시 성산읍 고성리 2040-1,33.4398,126.89912,26360,10,13,298,10,52815,성산읍,서귀포시,9044676,123,288,관광지,2,876,5.8,0,23366366.2,0.3870809830926984,0,,,
CNTS_200000000007431,濟州膳제주선,제주특별자치도 서귀포시 안덕면 서광리 산 24,33.30761436,126.317513,26407,38,45,160,18,53153,안덕면,서귀포시,11308881,142.5,335,음식점,1,876,6.31,0,13056845.1,0.8661266112439368,0,,,
CONT_000000000500699,혼인지,제주특별자치도 서귀포시 성산읍 환해장성로 549,33.414932,126.894104,24492,3,15,117,6,49068,성산읍,서귀포시,9044676,123,288,관광지,2,14478.5,5.8,0,23366366.2,0.3870809830926984,0,,,
CNTS_000000000001112,올랭이와물꾸럭,제주특별자치도 서귀포시 대정읍 신영로 93-5,33.221058,126.25294,4206,0,2,5,0,8422,대정읍,서귀포시,4956729,65.2,171,음식점,1,143107,9.65,0,1397166.1,3.547702023402944,0,,,
CONT_000000000500744,동문수산시장,제주특별자치도 제주시 이도일동 1349-1,33.512669,126.5262495,26756,4,14,170,6,53594,이도1동,제주시,979598,26.5,26,쇼핑,5,1144,95.7,0,4711071.3,0.2079352948871735,0,,,
CONT_000000000500651,테디베어사파리 테지움,제주특별자치도 제주시 애월읍 소길리 155-106,33.4194584,126.383518,25525,11,7,158,9,51118,애월읍,제주시,13178838,173.6,403,관광지,2,7949.1,8.59,0,60903578.3,0.2163885664497976,0,,,
CONT_000000000500039,건강과성박물관,제주특별자치도 서귀포시 안덕면 감산리 1736,33.2550314,126.3452068,26768,6,9,118,9,53599,안덕면,서귀포시,11308881,142.5,335,관광지,2,1064.3,6.31,0,13056845.1,0.8661266112439368,0,,,
CONT_000000000500274,사계해변,제주특별자치도 서귀포시 안덕면 사계리 2147-35,33.22811456,126.3084815,27050,10,11,204,10,54185,안덕면,서귀포시,11308881,142.5,335,관광지,2,230,6.31,0,13056845.1,0.8661266112439368,0,,,
CNTS_000000000020124,용담/용두암 해안도로,제주특별자치도 제주시 용담2동 488-9,33.51556,126.51218,18260,15,45,339,3,36790,용담2동,제주시,12013080,177.1,77,관광지,2,55843,41.08,0,10212835.2,1.1762727748705866,0,,,
CONT_000000000500492,월대천,제주특별자치도 제주시 외도2동 232-1,33.4935086,126.4360616,7851,0,1,14,8,15707,외도동,제주시,1389162,19,25,관광지,2,123440,27.5,0,286078.7,4.855873576,0,,,
CNTS_000000000019480,시크릿가든촬영지,제주특별자치도 서귀포시 중문동 2563-1,33.242905,126.42043,27366,3,1,159,4,54746,중문동,서귀포시,4572786,114.5,57,관광지,2,876,11.68,0,234248.6,19.521081449366186,0,,,
CONT_000000000501280,선흘방주할매식당,제주특별자치도 제주시 조천읍 선흘리 2039-1,33.484562,126.70035,2749,0,0,19,0,5498,조천읍,제주시,9102603,134.3,300,음식점,1,156503,9.52,0,16587189.8,0.5487730658269793,0,,,
CONT_000000000501184,꼬꼬닭한마리,제주특별자치도 서귀포시 안덕면 녹차분재로 59번길 6,33.29061,126.300934,2742,0,0,8,1,5484,안덕면,서귀포시,11308881,142.5,335,음식점,1,156503,6.31,0,13056845.1,0.8661266112439368,0,,,
CNTS_000000000019946,귀빈사,제주특별자치도 제주시 구좌읍 송당리 2438,33.4429016,126.7613249,8556,1,1,33,7,17120,구좌읍,제주시,8197921,87.7,439,관광지,2,123440,7.16,0,11479537.6,0.7141333811215532,0,,,
CNTS_000000000018334,지니어스 로사이,제주특별자치도 서귀포시 성산읍 고성리 21,33.429596,126.9321,27394,5,18,156,18,54893,성산읍,서귀포시,9044676,123,288,관광지,2,5178,5.8,0,23366366.2,0.3870809830926984,0,,,
CNTS_000000000018924,봉봉커피,제주특별자치도 제주시 우도면 연평리 763,33.523594,126.95492,1231,0,1,1,0,2467,우도면,제주시,1710982,31.7,134,음식점,1,171491,2.26,0,4055278.5,0.421914796,0,,,
CONT_000000000500552,제주센트럴파크,제주특별자치도 제주시 조천읍 교래리 산 56-4,33.433598,126.67473,27774,0,9,227,1,55593,조천읍,제주시,9102603,134.3,300,관광지,2,3372,9.52,0,16587189.8,0.5487730658269793,0,,,
CONT_000000000500696,협재굴(한림공원),제주특별자치도 제주시 한림읍 협재리 2487,33.3894949,126.2396825,27815,9,5,274,14,55682,한림읍,제주시,7826109,109.7,270,관광지,2,3392,10.03,0,38482491.7,0.2033680423037679,0,,,
CNTS_000000000021380,산방산 용머리해안 지질트레일,제주특별자치도 서귀포시 안덕면 사계리 981,33.235634,126.30946,28207,10,22,282,19,56554,안덕면,서귀포시,11308881,142.5,335,관광지,2,876,6.31,0,13056845.1,0.8661266112439368,0,,,
CNTS_200000000008048,밧돌 게스트하우스,제주특별자치도 제주시 구좌읍 송당리 1579-4,33.4764906,126.7882841,1553,0,0,1,0,3106,구좌읍,제주시,8197921,87.7,439,숙박,0,171491,7.16,0,11479537.6,0.7141333811215532,0,,,
CNTS_000000000022542,판포포구,제주특별자치도 제주시 한경면 판포리 2877-3,33.36537,126.19965,28509,6,11,82,26,57091,한경면,제주시,3962233,35.7,156,관광지,2,2645,12.99,0,4021104.1,0.9853594688085792,0,,,
CNTS_000000000019003,제주국제예술센터,제주특별자치도 서귀포시 대정읍 무릉리 3296,33.27183,126.19944,3765,1,0,0,1,7533,대정읍,서귀포시,4956729,65.2,171,관광지,2,158779,9.65,0,1397166.1,3.547702023402944,0,,,
CNTS_000000000022221,해비치불턱카페&게스트하우스,제주특별자치도 서귀포시 표선면 표선리 1194-4,33.312523,126.8374,619,0,0,0,0,1238,표선면,서귀포시,5707617,99.4,183,숙박,0,178988,8,0,30090733.4,0.1896802222839806,0,,,
CNTS_000000000022082,제주불빛정원 테마파크,제주특별자치도 제주시 애월읍 유수암리 1083,33.4222395,126.4092532,28887,6,0,279,30,57792,애월읍,제주시,13178838,173.6,403,관광지,2,876,8.59,0,60903578.3,0.2163885664497976,0,,,
CONT_000000000500076,그리스신화박물관 / 트릭아이미술관,제주특별자치도 제주시 한림읍 금악리 산 30-12,33.3659432,126.35644,28971,5,6,224,16,57987,한림읍,제주시,7826109,109.7,270,관광지,2,1116,10.03,0,38482491.7,0.2033680423037679,0,,,
CNTS_000000000000592,대명리조트 제주,제주특별자치도 제주시 조천읍 함덕리 274,33.541286,126.671486,29367,9,16,60,8,58841,조천읍,제주시,9102603,134.3,300,숙박,0,1002,9.52,0,16587189.8,0.5487730658269793,0,,,
CONT_000000000500355,세계자동차 & 피아노박물관,제주특별자치도 서귀포시 안덕면 상창리 2065-4,33.283195,126.34977,29300,3,29,382,13,58754,안덕면,서귀포시,11308881,142.5,335,관광지,2,363,6.31,0,13056845.1,0.8661266112439368,0,,,
CNTS_200000000007611,바람이분다 게스트하우스,제주특별자치도 제주시 연동 298-9,33.4826565,126.494582,462,0,0,0,2,924,연동,제주시,12933413,347.2,187,숙박,0,183970,27.7,0,15770385,0.8201076257808544,0,,,
CNTS_000000000001168,진미명가식당,제주특별자치도 서귀포시 안덕면 사계리 2072,33.2283602,126.3076807,2428,1,0,1,1,4859,안덕면,서귀포시,11308881,142.5,335,음식점,1,171491,6.31,0,13056845.1,0.8661266112439368,0,,,
CONT_000000000500141,더마파크,제주특별자치도 제주시 한림읍 월림7길 155,33.353992,126.24263,29512,11,12,237,67,59117,한림읍,제주시,7826109,109.7,270,관광지,2,801,10.03,0,38482491.7,0.2033680423037679,0,,,
CONT_000000000500589,조은승마장,제주특별자치도 서귀포시 안덕면 동광리 897-2,33.318214,126.344894,29594,1,0,11,45,59191,안덕면,서귀포시,11308881,142.5,335,관광지,2,1340,6.31,0,13056845.1,0.8661266112439368,0,,,
CNTS_000000000022222,서귀포유람선,제주특별자치도 서귀포시 서홍동 707-5,33.2392231,126.5586562,29511,1,7,50,53,59060,서흥동,서귀포시,460614,19,50,관광지,2,2906,23.58,0,1601680.9,0.2875816275264318,0,,,
